,0,1,2,3,4
0,5164,1732,"['""It\'s always been the orientation of America on balance, compared to other countries, to put a priority on individual freedom and liberty,"" says Andrea Campbell, a professor of political science at the Massachusetts Institute of Technology who studies the intersection of politics and public health.']",['Andrea Campbell'],Massachusetts Institute of Technology
0,5165,1733,"['""Nothing binds groups together like facing a common enemy,"" says Ann Keller, a University of California-Berkeley associate professor who studies pandemic responses.']",['Ann Keller'],"University of California, Berkeley"
0,5166,1734,"[""Because there was never a nationwide stay-at-home order and the virus didn't unfold evenly across the country, some states took decisive early action, which might've helped them avoid potentially devastating outcomes, says David Rosner, a sociomedical historian at Columbia University's Mailman School of Public Health.""]",['David Rosner'],Columbia University
0,5181,1751,"['""Our best current modeling predicts a spike in cases of Covid-19 at the beginning of December, which also will likely coincide with traditional flu season,"" said University of South Carolina President Bob Caslen in a message to faculty, staff and students.']",['Bob Caslen'],University of South Carolina
0,5182,1752,"['""With concerns about a second wave of the virus during the traditional beginning of the flu season in late November or December, we are planning to complete most in-person, on-campus learning for the fall 2020 semester by Nov. 25, the day before Thanksgiving,"" said Creighton University President Daniel S. Hendrickson.']",['Daniel S. Hendrickson'],Creighton University
0,5198,1772,"['""Our analysis of more than 3,550 coronavirus cases suggests that most people will not suffer from mental health problems following coronavirus infection,"" said co-author Jonathan Rogers of University College London, in a statement.']",['Jonathan Rogers'],University College London
0,5199,1773,"['""This is not just because the data is of poor quality, but also because Covid-19 survivors may suffer from different physical and mental problems even after recovering from the acute phase,"" said Dame Til Wykes, who is vice dean of psychology and systems sciences in the Institute of Psychiatry, Psychology and Neuroscience at King\'s College London.']",['Dame Til Wykes'],King’s College London
0,5200,1774,"['""The study makes the assumption that it is reasonable to gather together studies from the other two major coronavirus epidemics of the last 20 years -- SARS and MERS -- and to combine these with the relatively limited data so far available about the effects of COVID-19 upon mental health,"" said Tom Dening, a professor of dementia research at the University of Nottingham who was not involved in the review.']",['Tom Dening'],University of Nottingham
0,5201,1775,"['Those results from previous studies are concerning, said Michael Bloomfield, who heads the Translational Psychiatry Research Group at the University College London.']",['Michael Bloomfield'],University College London
0,5203,1777,"['David Nutt, who heads the Centre for Neuropsychopharmacology at Imperial College London, said he\'s already seen patients express a need for psychological assistance after recovering from Covid-19.,\n\n""Many infections leave a psychiatric legacy.']",['David Nutt'],Imperial College London
0,5252,1836,"['""We, as a set of colleagues, have been feeling increasingly uneasy on the public health basis,"" Monette Zard, director of the Forced Migration and Health Program at Columbia University Mailman School of Public Health, said.']",['Monette Zard'],Columbia University
0,5268,1853,"['""We work really hard at imagining a world with Covid-19 in an assembly plant,"" said Ford CEO Jim Hackett in an interview with CNN Friday.']",['Jim Hackett'],University of Oxford
0,5269,1854,"['Ford will also be testing watches that warn wearers if they get too close to someone who is also wearing one of the devices, Hackett said.']",['Hackett'],University of Oxford
0,5270,1855,"['""Absolutely, I would feel comfortable sending my family to work at Ford,"" Ford\'s chief operating officer, Jim Farley, said recently when asked how confident he felt in the steps the company was taking.']",['Jim Farley'],University of Oxford
0,5300,1894,"['The White House said during his stop Trump is expected to discuss the collaboration between Ford and General Electric, which have started production of PPE and ventilators to try to help the increased demand.']",['Trump'],University of Oxford
0,5310,1905,"['""Fast and accurate testing is a key tool in the effort to help stop the spread of COVID-19,"" Dr. Walter Talamonti, Ford\'s medical director, said in a statement.']",['Walter Talamonti'],University of Oxford
0,5317,1912,"['""When children are no longer visible to the vast majority of people who are trained and required to report, and then you see this kind of decline, we get super concerned,"" said Melissa Jonson-Reid, a professor of social work research at Washington University in St. Louis.']",['Melissa Jonson-Reid'],University of Washington
0,5362,1958,"['Dr. Sanjeet Singh-Saluja, an emergency doctor and physician at McGill University Health Centre (MUHC) in Montreal, said he and his brother, also a doctor, shaved their beards so they could properly wear N95 face masks that offer protection from the coronavirus.']",['Sanjeet Singh-Saluja'],McGill University
0,5382,1978,"['Johnson, a professor of physics at the George Washington University who heads the initiative in Complexity and Data Science, said that the team was about to wrap up the study when the Covid-19 pandemic hit.']",['Johnson'],George Washington University
0,5387,1983,"['Maureen Miller, an infectious disease epidemiologist at Columbia University, said she still suspects that ""cases are simmering right now,"" and it\'s still possible hospitalizations and deaths could increase in the next few weeks because of the loosened restrictions.']",['Maureen Miller'],Columbia University
0,5398,1997,"['""The pandemic recession is ... accelerating consumers\' shift towards online retail,"" said Kalinda Ukanwa, assistant professor of marketing at the University of Southern California\'s Marshall School of Business.']",['Kalinda Ukanwa'],University of Southern California
